,ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,REVOKED,MVR_PTS,CAR_AGE,URBANICITY,CLM_AMT,CLM_COUNT,EXPOSURE
7333,294762574,0,1956-01-31,43.0,0,11.0,69000.0,No,214000.0,No,M,High School,Blue Collar,29,Commercial,13400,6,Minivan,no,No,1,12.0,Highly Urban/ Urban,2819,2,1.0
7334,834398618,0,1951-08-16,48.0,0,12.0,79000.0,No,247000.0,No,M,Bachelors,Blue Collar,20,Commercial,11420,12,Pickup,yes,No,0,11.0,Highly Rural/ Rural,0,0,1.0
7335,279632339,0,1945-06-06,54.0,0,7.0,101000.0,No,287000.0,Yes,M,Bachelors,Manager,9,Private,14270,1,Minivan,no,No,0,12.0,Highly Urban/ Urban,0,0,0.21
7336,418661329,0,1966-02-15,33.0,2,12.0,61000.0,No,209000.0,Yes,F,Bachelors,Professional,43,Private,10870,1,Sports Car,no,No,3,12.0,Highly Urban/ Urban,3976,1,0.186
7337,310571543,0,1953-07-05,46.0,0,13.0,45000.0,No,,No,F,Bachelors,Blue Collar,18,Commercial,10610,1,SUV,no,Yes,0,13.0,Highly Urban/ Urban,0,0,1.0
7338,14955631,0,1946-01-03,53.0,0,12.0,74000.0,No,231000.0,Yes,M,Masters,Lawyer,29,Private,12970,1,Minivan,yes,No,5,19.0,Highly Urban/ Urban,0,0,1.0
7339,767844121,0,1970-07-01,29.0,0,7.0,22000.0,No,121000.0,Yes,M,High School,Clerical,29,Private,3170,1,Minivan,yes,No,5,1.0,Highly Urban/ Urban,0,0,1.0
7340,887285113,0,1948-12-10,50.0,0,11.0,93000.0,No,273000.0,No,F,Masters,Manager,30,Private,6600,1,Sports Car,no,No,0,19.0,Highly Urban/ Urban,0,0,1.0
7341,840500215,0,1960-01-07,39.0,0,11.0,,No,,No,M,Bachelors,Professional,24,Private,16750,1,Minivan,no,No,5,14.0,Highly Urban/ Urban,0,0,1.0
7342,491050222,0,1960-10-20,39.0,3,15.0,49000.0,No,159000.0,Yes,M,Masters,Unknown,31,Commercial,32530,17,Panel Truck,no,No,0,21.0,Highly Urban/ Urban,0,0,1.0
7343,870022121,0,1945-10-20,54.0,0,11.0,54000.0,No,188000.0,Yes,M,High School,Clerical,46,Private,19970,11,Van,yes,No,0,1.0,Highly Rural/ Rural,0,0,1.0
7344,299469508,0,1962-05-15,37.0,0,9.0,102000.0,No,,No,F,Masters,Manager,15,Private,8520,1,SUV,no,No,0,14.0,Highly Urban/ Urban,0,0,1.0
7345,658408108,0,1945-03-24,54.0,0,9.0,,No,,No,F,Bachelors,Manager,50,Private,19440,1,Sports Car,no,No,7,13.0,Highly Urban/ Urban,8378,1,0.582
7346,277451766,0,1953-04-11,46.0,1,17.0,45000.0,No,137000.0,Yes,M,Masters,Manager,8,Private,14660,6,Minivan,yes,No,0,16.0,Highly Urban/ Urban,0,0,1.0
7347,361828312,1,1960-03-19,39.0,2,0.0,0.0,No,87000.0,Yes,F,High School,Home Maker,27,Private,8490,1,SUV,no,No,0,6.0,Highly Urban/ Urban,0,0,0.336
7348,680584356,0,1947-01-18,52.0,0,12.0,12000.0,No,,No,F,High School,Home Maker,22,Private,26900,3,SUV,no,No,3,1.0,Highly Urban/ Urban,721,9,0.978
7349,870183904,3,1958-07-15,41.0,3,14.0,74000.0,No,238000.0,Yes,F,Bachelors,Professional,12,Private,8860,4,Sports Car,no,No,9,11.0,Highly Urban/ Urban,7491,2,1.0
7350,477432531,0,1952-10-31,47.0,0,14.0,99000.0,No,269000.0,Yes,F,PhD,Unknown,33,Commercial,26730,1,Pickup,no,No,1,21.0,Highly Urban/ Urban,0,0,1.0
7351,656830677,0,1958-05-12,41.0,0,12.0,28000.0,No,135000.0,No,M,High School,Clerical,41,Private,8400,6,Pickup,no,No,2,7.0,Highly Urban/ Urban,0,0,1.0
7352,110229597,1,1962-01-30,37.0,3,13.0,88000.0,No,256000.0,Yes,M,Masters,Unknown,52,Commercial,17680,4,Van,yes,Yes,0,14.0,Highly Urban/ Urban,5847,2,1.0
7353,505621818,0,1955-11-03,44.0,3,14.0,53000.0,No,208000.0,Yes,F,High School,Blue Collar,43,Commercial,11230,1,Sports Car,no,No,3,8.0,Highly Urban/ Urban,5458,3,0.621
7354,464069884,0,1945-12-16,53.0,0,11.0,22000.0,No,178000.0,Yes,F,Below High Sc,Blue Collar,40,Private,8970,6,SUV,no,No,3,4.0,Highly Rural/ Rural,0,0,1.0
7355,5571922,0,1964-07-20,35.0,0,7.0,52000.0,No,208000.0,Yes,M,High School,Blue Collar,41,Commercial,26840,3,Minivan,no,No,0,1.0,Highly Rural/ Rural,0,0,0.072
7356,478240154,0,1958-12-07,40.0,1,12.0,41000.0,Yes,,No,F,Below High Sc,Clerical,47,Private,12090,1,SUV,no,No,0,1.0,Highly Rural/ Rural,0,0,1.0
7357,164287398,3,1956-02-23,43.0,3,10.0,36000.0,Yes,,No,F,Below High Sc,Blue Collar,46,Private,31000,1,Pickup,no,Yes,5,1.0,Highly Urban/ Urban,7199,3,1.0
7358,273649035,0,1954-01-07,45.0,3,14.0,27000.0,No,131000.0,Yes,F,Below High Sc,Clerical,67,Private,12820,4,SUV,no,No,0,1.0,Highly Rural/ Rural,0,0,1.0
7359,393006492,0,1948-03-07,51.0,0,15.0,105000.0,No,285000.0,Yes,M,Bachelors,Professional,80,Commercial,17080,6,Van,yes,No,3,12.0,Highly Urban/ Urban,0,0,1.0
7360,883295992,0,1961-03-18,38.0,0,15.0,15000.0,No,116000.0,No,F,Masters,Unknown,26,Commercial,28820,10,Pickup,no,Yes,1,13.0,Highly Urban/ Urban,0,0,1.0
7361,706760299,0,1948-10-13,51.0,0,9.0,45000.0,No,,Yes,M,High School,Blue Collar,41,Commercial,13540,1,Minivan,yes,No,0,1.0,Highly Urban/ Urban,0,0,1.0
7362,35225506,0,1965-01-06,34.0,3,17.0,18000.0,No,101000.0,Yes,M,High School,Blue Collar,65,Commercial,20060,17,Minivan,yes,No,6,10.0,Highly Urban/ Urban,0,0,0.243
7363,660894129,0,1950-07-30,49.0,0,0.0,0.0,No,,No,M,High School,Student,60,Commercial,6540,4,Pickup,yes,No,0,1.0,Highly Urban/ Urban,0,0,1.0
7364,951534863,0,1946-04-22,53.0,0,12.0,74000.0,No,273000.0,Yes,M,Bachelors,Manager,70,Commercial,30850,1,Panel Truck,no,No,0,11.0,Highly Urban/ Urban,0,0,1.0
7365,91873101,0,1945-02-26,54.0,0,12.0,53000.0,No,,No,M,High School,Professional,55,Commercial,21390,6,Van,yes,No,0,1.0,Highly Urban/ Urban,6093,3,0.591
7366,689906306,0,1949-04-06,50.0,0,12.0,87000.0,No,,No,M,Masters,Lawyer,47,Private,20590,1,Van,no,No,4,11.0,Highly Urban/ Urban,0,0,1.0
7367,753693417,0,1952-04-18,47.0,0,14.0,27000.0,No,169000.0,Yes,F,Below High Sc,Blue Collar,22,Private,4220,4,Sports Car,no,No,0,,Highly Rural/ Rural,0,0,1.0
7368,942509728,0,1951-05-16,48.0,0,12.0,63000.0,No,,No,M,Bachelors,Manager,38,Private,14950,13,Minivan,yes,No,0,10.0,Highly Urban/ Urban,0,0,1.0
7369,643127734,0,1949-08-02,50.0,0,13.0,42000.0,No,211000.0,Yes,F,High School,Blue Collar,61,Commercial,6500,9,Sports Car,no,Yes,0,1.0,Highly Urban/ Urban,4477,2,0.774
7370,382334680,0,1964-10-03,35.0,0,8.0,96000.0,No,,No,F,Bachelors,Blue Collar,46,Commercial,14320,15,SUV,no,No,5,5.0,Highly Urban/ Urban,1700,2,1.0
7371,175563953,0,1965-10-21,34.0,1,12.0,116000.0,No,257000.0,Yes,M,Masters,Professional,17,Private,13060,7,Minivan,yes,No,0,18.0,Highly Urban/ Urban,0,0,1.0
7372,54275340,0,1958-04-01,41.0,0,9.0,78000.0,No,,No,F,Masters,Manager,32,Private,28760,11,Minivan,no,No,0,16.0,Highly Urban/ Urban,0,0,1.0
7373,360445492,0,1956-05-20,43.0,0,11.0,80000.0,No,235000.0,No,M,Masters,Lawyer,32,Private,9530,1,Minivan,yes,No,0,,Highly Urban/ Urban,0,0,1.0
7374,849635969,0,1954-03-15,45.0,2,10.0,30000.0,No,121000.0,Yes,F,Below High Sc,Clerical,39,Private,9040,6,SUV,no,No,3,1.0,Highly Urban/ Urban,0,0,1.0
7375,330276792,0,1945-02-13,54.0,0,11.0,89000.0,No,,Yes,M,Masters,Manager,32,Commercial,31810,10,Panel Truck,yes,No,0,,Highly Urban/ Urban,0,0,1.0
7376,40475918,0,1965-01-29,34.0,2,0.0,0.0,No,,Yes,F,High School,Student,26,Private,4900,7,SUV,no,No,2,1.0,Highly Urban/ Urban,1443,3,0.822
7377,128827399,0,1980-07-12,19.0,0,5.0,4000.0,No,77000.0,Yes,F,High School,Manager,49,Private,3790,10,Sports Car,no,No,4,5.0,Highly Urban/ Urban,4386,2,0.219
7378,748139140,0,1948-08-13,51.0,0,13.0,17000.0,No,114000.0,Yes,M,Below High Sc,Clerical,19,Commercial,39520,6,Panel Truck,yes,No,0,1.0,Highly Urban/ Urban,0,0,1.0
7379,37848520,0,1948-12-21,50.0,0,5.0,28000.0,No,184000.0,Yes,F,Bachelors,Home Maker,40,Private,21330,6,SUV,no,No,1,11.0,Highly Urban/ Urban,0,0,1.0
7380,85768488,2,1959-06-21,40.0,2,11.0,64000.0,Yes,,No,M,High School,Blue Collar,5,Commercial,5500,13,Pickup,yes,No,1,1.0,Highly Urban/ Urban,3549,3,0.321
7381,621184691,0,1961-01-17,38.0,3,9.0,45000.0,No,201000.0,Yes,F,Bachelors,Blue Collar,30,Commercial,30600,7,Pickup,no,Yes,2,10.0,Highly Urban/ Urban,0,0,0.048
7382,457987162,0,1954-03-17,45.0,0,,20000.0,No,135000.0,No,F,Bachelors,Home Maker,43,Private,11950,1,Sports Car,no,No,0,1.0,Highly Rural/ Rural,0,0,1.0
7383,160214293,0,1961-12-22,37.0,2,12.0,158000.0,No,416000.0,Yes,F,PhD,Lawyer,58,Private,5200,1,SUV,no,No,1,16.0,Highly Urban/ Urban,1137,2,0.825
7384,862235931,0,1956-05-31,43.0,4,0.0,0.0,Yes,,No,F,Bachelors,Student,44,Commercial,14080,6,SUV,no,No,1,7.0,Highly Urban/ Urban,3211,2,0.621
7385,816163585,0,1957-12-19,41.0,0,11.0,113000.0,No,318000.0,Yes,M,Bachelors,Professional,40,Commercial,16890,1,Van,yes,No,0,8.0,Highly Urban/ Urban,0,0,0.525
7386,481902891,0,1940-01-19,59.0,0,11.0,35000.0,No,163000.0,Yes,F,High School,Clerical,23,Private,10920,1,SUV,no,No,0,7.0,Highly Rural/ Rural,0,0,1.0
7387,94781293,0,1953-08-28,46.0,0,14.0,35000.0,No,211000.0,Yes,F,High School,Blue Collar,53,Commercial,11880,4,Sports Car,no,No,5,12.0,Highly Urban/ Urban,0,0,1.0
7388,361828312,1,1958-03-20,41.0,2,14.0,3000.0,No,,Yes,F,High School,Home Maker,6,Private,5600,1,SUV,no,No,4,,Highly Urban/ Urban,0,0,1.0
7389,108351653,2,1959-04-02,40.0,3,14.0,59000.0,Yes,,No,M,Bachelors,Professional,14,Private,16220,1,Van,no,No,2,10.0,Highly Urban/ Urban,4623,3,1.0
7390,223808520,0,1952-02-27,47.0,1,12.0,60000.0,No,204000.0,Yes,F,Masters,Manager,21,Private,15390,3,SUV,no,No,1,13.0,Highly Urban/ Urban,0,0,1.0
7391,464324304,0,1953-05-09,46.0,0,12.0,38000.0,No,,No,F,High School,Blue Collar,33,Commercial,14480,17,Sports Car,no,No,7,1.0,Highly Urban/ Urban,5761,2,1.0
7392,669026566,0,1956-10-16,43.0,2,14.0,141000.0,No,379000.0,Yes,F,Masters,Lawyer,30,Private,15620,11,Minivan,no,Yes,8,15.0,Highly Urban/ Urban,0,0,1.0
7393,457559751,0,1956-08-10,43.0,2,15.0,172000.0,Yes,,No,M,PhD,Professional,27,Commercial,18920,1,Van,yes,Yes,4,17.0,Highly Urban/ Urban,0,0,1.0
7394,396302344,0,1953-08-29,46.0,0,11.0,120000.0,No,322000.0,Yes,M,Masters,Manager,32,Private,17370,7,Minivan,no,Yes,0,1.0,Highly Urban/ Urban,0,0,0.75
7395,627727255,0,1953-04-03,46.0,0,13.0,103000.0,No,271000.0,Yes,F,Bachelors,Professional,39,Commercial,30060,3,Van,no,No,3,6.0,Highly Rural/ Rural,0,0,1.0
7396,12064672,1,1954-10-02,45.0,1,14.0,50000.0,No,189000.0,Yes,F,Masters,Lawyer,52,Private,10960,4,SUV,no,No,0,24.0,Highly Urban/ Urban,0,0,1.0
7397,20607337,0,1961-09-24,38.0,0,14.0,42000.0,No,,Yes,F,High School,Clerical,31,Private,17290,3,SUV,no,No,1,10.0,Highly Rural/ Rural,0,0,1.0
7398,291961707,0,1951-02-21,48.0,0,8.0,47000.0,No,191000.0,Yes,F,Bachelors,Manager,32,Private,5120,6,SUV,no,No,1,10.0,Highly Urban/ Urban,0,0,1.0
7399,41744708,0,1946-06-18,53.0,0,12.0,35000.0,No,,No,F,High School,Blue Collar,49,Commercial,31900,10,Pickup,no,No,0,1.0,Highly Rural/ Rural,0,0,1.0
7400,202687475,0,1944-09-12,55.0,0,7.0,,No,208000.0,Yes,F,High School,Manager,26,Private,1500,1,SUV,no,No,2,7.0,Highly Urban/ Urban,0,0,0.138
7401,628436364,1,1956-11-15,43.0,2,15.0,,No,337000.0,Yes,M,Bachelors,Professional,48,Private,18760,1,Minivan,yes,No,0,11.0,Highly Urban/ Urban,0,0,1.0
7402,556361486,0,1961-02-28,38.0,0,10.0,124000.0,No,,No,F,PhD,Doctor,5,Private,13860,10,SUV,no,No,1,19.0,Highly Urban/ Urban,0,0,1.0
7403,499092484,0,1946-01-13,53.0,0,12.0,32000.0,No,180000.0,Yes,F,Bachelors,Home Maker,64,Private,27550,1,Pickup,no,No,0,10.0,Highly Rural/ Rural,0,0,1.0
7404,216677472,0,1963-01-05,36.0,3,12.0,63000.0,Yes,,No,M,Masters,Lawyer,37,Private,13630,3,Minivan,yes,No,0,17.0,Highly Urban/ Urban,0,0,1.0
7405,918307302,1,1954-01-25,45.0,3,12.0,80000.0,No,223000.0,Yes,F,Bachelors,Professional,48,Private,29850,8,Sports Car,no,Yes,3,9.0,Highly Urban/ Urban,5181,5,0.42
7406,910313436,0,1941-02-23,58.0,0,12.0,73000.0,No,251000.0,Yes,M,Bachelors,Professional,37,Private,14630,1,Minivan,no,No,0,1.0,Highly Urban/ Urban,0,0,1.0
7407,225153231,0,1965-08-14,34.0,4,0.0,0.0,Yes,,No,F,High School,Student,58,Commercial,11730,7,SUV,no,Yes,9,1.0,Highly Urban/ Urban,5082,5,1.0
7408,684024187,0,1960-02-24,39.0,2,0.0,0.0,Yes,,No,M,Below High Sc,Student,32,Private,5440,3,Pickup,yes,No,3,1.0,Highly Urban/ Urban,0,0,1.0
7409,926349945,0,1951-07-27,48.0,0,7.0,70000.0,No,,No,F,Bachelors,Professional,46,Private,13330,4,Minivan,no,No,4,11.0,Highly Urban/ Urban,0,0,1.0
7410,407837479,0,1949-09-13,50.0,0,12.0,29000.0,No,173000.0,Yes,F,Below High Sc,Blue Collar,34,Private,26950,7,Van,no,No,4,1.0,Highly Urban/ Urban,0,0,1.0
7411,641107587,0,1949-10-28,50.0,0,13.0,99000.0,No,288000.0,Yes,M,Masters,Lawyer,37,Private,34840,10,Minivan,yes,Yes,0,17.0,Highly Urban/ Urban,0,0,1.0
7412,129005389,2,1953-04-05,46.0,0,10.0,43000.0,No,159000.0,No,M,High School,Blue Collar,59,Commercial,28470,4,Pickup,no,No,0,7.0,Highly Urban/ Urban,0,0,1.0
7413,244334448,0,1952-02-14,47.0,0,11.0,95000.0,No,306000.0,No,M,Bachelors,Professional,32,Commercial,9830,1,Pickup,yes,No,0,2.0,Highly Rural/ Rural,0,0,1.0
7414,59026158,0,1945-09-20,54.0,0,15.0,144000.0,No,,Yes,M,Masters,Unknown,31,Private,7890,3,Pickup,no,No,0,14.0,Highly Urban/ Urban,0,0,1.0
7415,326750370,0,1958-08-21,41.0,0,10.0,239000.0,No,539000.0,Yes,F,PhD,Doctor,29,Private,43450,9,Van,no,No,2,17.0,Highly Urban/ Urban,0,0,1.0
7416,152658435,0,1953-01-29,46.0,0,11.0,165000.0,No,,No,M,PhD,Unknown,35,Commercial,26220,4,Panel Truck,yes,No,0,9.0,Highly Urban/ Urban,0,0,1.0
7417,122495361,0,1963-08-28,36.0,1,10.0,89000.0,Yes,,No,F,Bachelors,Professional,55,Private,24370,1,Minivan,no,No,0,1.0,Highly Rural/ Rural,0,0,0.576
7418,426770568,0,1959-04-08,40.0,0,11.0,32000.0,No,,No,F,High School,Clerical,46,Private,15850,1,Minivan,no,No,0,1.0,Highly Urban/ Urban,5105,2,1.0
7419,502111889,0,1981-11-13,18.0,2,9.0,6000.0,Yes,,No,M,Below High Sc,Clerical,16,Private,20130,6,Minivan,yes,Yes,3,1.0,Highly Urban/ Urban,0,0,1.0
7420,270525647,0,1944-02-16,55.0,0,12.0,165000.0,No,,No,M,Masters,Unknown,24,Commercial,38200,1,Panel Truck,no,No,4,12.0,Highly Urban/ Urban,3982,1,1.0
7421,273867814,0,1965-04-11,34.0,4,13.0,16000.0,No,127000.0,Yes,M,Below High Sc,Blue Collar,44,Commercial,23320,1,Panel Truck,no,No,0,3.0,Highly Urban/ Urban,4878,3,0.219
7422,53832804,0,1956-12-10,42.0,0,9.0,110000.0,No,264000.0,No,M,Masters,Lawyer,59,Private,8110,1,Pickup,yes,No,0,15.0,Highly Urban/ Urban,0,0,1.0
7423,92204311,0,1949-10-11,50.0,0,13.0,92000.0,No,302000.0,Yes,M,Masters,Lawyer,41,Private,18320,1,Minivan,yes,No,0,15.0,Highly Urban/ Urban,0,0,1.0
7424,234402670,0,1953-03-05,46.0,0,10.0,111000.0,No,344000.0,Yes,F,Masters,Lawyer,23,Private,1500,6,SUV,no,No,0,17.0,Highly Urban/ Urban,0,0,1.0
7425,651865856,0,1964-03-02,35.0,0,10.0,70000.0,No,182000.0,No,M,High School,Blue Collar,35,Commercial,5000,1,Minivan,yes,No,2,6.0,Highly Rural/ Rural,0,0,0.795
7426,370978438,0,1949-05-02,50.0,0,13.0,177000.0,No,462000.0,Yes,M,PhD,Unknown,28,Commercial,19160,11,Van,no,Yes,4,8.0,Highly Urban/ Urban,0,0,0.816
7427,535651754,0,1935-08-03,64.0,0,8.0,90000.0,No,280000.0,Yes,M,Masters,Lawyer,33,Private,16940,1,SUV,no,Yes,3,15.0,Highly Urban/ Urban,0,0,0.714
7428,600777446,0,1967-03-18,32.0,1,9.0,50000.0,Yes,,No,F,High School,Blue Collar,7,Commercial,9690,11,SUV,no,No,2,1.0,Highly Rural/ Rural,0,0,1.0
7429,204838758,0,1964-01-13,35.0,3,15.0,11000.0,No,104000.0,Yes,M,Below High Sc,Clerical,38,Private,6100,1,Pickup,no,No,0,3.0,Highly Rural/ Rural,0,0,1.0
7430,278452834,0,1953-07-12,46.0,0,10.0,,No,289000.0,Yes,M,Masters,Lawyer,7,Private,14470,10,Minivan,no,Yes,3,15.0,Highly Urban/ Urban,0,0,1.0
7431,724096217,0,1950-09-21,49.0,0,12.0,62000.0,No,,No,M,Bachelors,Professional,26,Commercial,25950,1,Panel Truck,yes,Yes,0,10.0,Highly Urban/ Urban,0,0,1.0
7432,744193504,0,1939-06-23,60.0,0,14.0,,No,,Yes,M,Masters,Professional,35,Private,20470,10,Van,no,No,0,10.0,Highly Urban/ Urban,0,0,1.0
7433,576812629,0,1946-02-09,53.0,0,13.0,33000.0,No,165000.0,Yes,F,Bachelors,Home Maker,49,Private,12680,6,SUV,no,No,0,10.0,Highly Rural/ Rural,0,0,1.0
7434,351934785,0,1960-07-19,39.0,0,,,No,,No,F,Masters,Lawyer,14,Private,10970,10,SUV,no,No,0,1.0,Highly Urban/ Urban,0,0,1.0
7435,183388548,0,1967-03-22,32.0,0,11.0,84000.0,No,261000.0,No,M,Masters,Professional,50,Private,16050,1,Minivan,no,No,4,20.0,Highly Urban/ Urban,2121,3,0.243
7436,128592293,0,1965-11-20,33.0,2,11.0,,No,83000.0,Yes,M,Below High Sc,Blue Collar,36,Commercial,8170,1,Pickup,yes,No,0,1.0,Highly Rural/ Rural,0,0,1.0
7437,115049443,0,1950-12-28,48.0,0,13.0,76000.0,No,,Yes,M,High School,Blue Collar,55,Commercial,17610,10,Van,no,No,0,1.0,Highly Urban/ Urban,0,0,1.0
7438,55524164,0,1946-09-25,53.0,0,12.0,99000.0,No,356000.0,No,F,Masters,Lawyer,56,Private,17660,6,Minivan,no,No,0,1.0,Highly Urban/ Urban,0,0,1.0
7439,637927739,0,1942-07-23,57.0,0,12.0,50000.0,No,221000.0,Yes,M,Masters,Manager,70,Commercial,18210,11,Van,yes,No,0,10.0,Highly Urban/ Urban,0,0,1.0
7440,528698470,1,1952-06-09,47.0,0,12.0,33000.0,No,144000.0,Yes,M,High School,Clerical,18,Private,21130,3,Pickup,no,No,0,7.0,Highly Rural/ Rural,0,0,1.0
7441,761686417,0,1962-03-04,37.0,3,9.0,12000.0,Yes,,No,F,Below High Sc,Student,26,Private,8290,7,SUV,no,No,1,1.0,Highly Rural/ Rural,0,0,1.0
7442,846904796,0,1960-08-23,39.0,3,14.0,52000.0,Yes,,No,F,Below High Sc,Blue Collar,41,Private,10550,4,SUV,no,No,7,1.0,Highly Urban/ Urban,3857,5,0.282
7443,190609676,0,1954-10-23,45.0,1,12.0,190000.0,No,465000.0,Yes,M,Masters,Unknown,28,Commercial,28010,1,Panel Truck,yes,No,1,15.0,Highly Urban/ Urban,0,0,0.012
7444,250385095,0,1975-12-01,23.0,1,10.0,14000.0,No,118000.0,Yes,M,Below High Sc,Clerical,23,Commercial,10960,10,Pickup,yes,No,1,7.0,Highly Urban/ Urban,6850,3,0.249
7445,688694531,0,1946-11-08,53.0,0,11.0,36000.0,No,,No,M,High School,Professional,10,Private,1500,19,Minivan,yes,No,1,1.0,Highly Urban/ Urban,0,0,1.0
7446,814038984,0,1968-01-07,31.0,0,7.0,32000.0,No,,No,F,Masters,Unknown,29,Private,20360,15,Minivan,no,No,0,15.0,Highly Urban/ Urban,0,0,1.0
7447,690750485,1,1939-08-29,60.0,2,15.0,32000.0,Yes,,No,M,Masters,Manager,5,Private,12500,4,Minivan,yes,No,1,16.0,Highly Urban/ Urban,0,0,1.0
7448,26009563,0,1948-07-24,51.0,0,13.0,18000.0,No,,No,F,Below High Sc,Clerical,56,Private,6600,10,SUV,no,No,5,1.0,Highly Urban/ Urban,5176,3,0.213
7449,736548294,0,1948-02-14,51.0,0,,101000.0,No,,No,F,Bachelors,Professional,34,Private,21890,1,SUV,no,No,3,1.0,Highly Urban/ Urban,0,0,1.0
7450,520053066,0,1938-11-01,61.0,0,7.0,51000.0,No,243000.0,Yes,M,Below High Sc,Blue Collar,8,Private,7700,6,Sports Car,yes,Yes,4,1.0,Highly Rural/ Rural,0,0,1.0
7451,480451009,0,1950-02-24,49.0,0,14.0,115000.0,No,312000.0,Yes,F,Masters,Lawyer,44,Private,20540,6,Minivan,no,No,3,15.0,Highly Urban/ Urban,2285,3,0.399
7452,967096094,3,1962-12-12,36.0,3,10.0,61000.0,Yes,,No,F,Bachelors,Professional,16,Private,11160,10,SUV,no,No,2,7.0,Highly Urban/ Urban,779,3,0.507
7453,739530069,0,1961-10-23,38.0,0,7.0,2000.0,No,61000.0,No,F,High School,Home Maker,19,Private,7930,4,Sports Car,no,No,0,1.0,Highly Rural/ Rural,0,0,1.0
7454,657187950,0,1954-09-12,45.0,0,15.0,120000.0,No,359000.0,Yes,F,Masters,Manager,30,Private,12880,1,Sports Car,no,No,0,8.0,Highly Urban/ Urban,0,0,0.942
7455,491463740,0,1946-06-17,53.0,0,13.0,48000.0,No,,No,M,High School,Clerical,36,Private,12640,7,Minivan,yes,No,3,10.0,Highly Urban/ Urban,4626,1,0.354
7456,686791659,0,1946-05-07,53.0,0,,95000.0,No,332000.0,Yes,F,Masters,Lawyer,55,Private,12060,1,Minivan,no,No,3,11.0,Highly Urban/ Urban,0,0,0.066
7457,947782895,1,1957-06-12,42.0,2,13.0,39000.0,No,126000.0,Yes,M,High School,Clerical,12,Private,9610,1,Minivan,no,No,4,10.0,Highly Rural/ Rural,0,0,1.0
7458,91897685,0,1952-01-16,47.0,0,12.0,109000.0,No,,No,F,Bachelors,Blue Collar,14,Commercial,17100,1,SUV,no,No,0,9.0,Highly Urban/ Urban,0,0,0.33
7459,358204102,0,1946-04-01,53.0,0,14.0,63000.0,No,215000.0,Yes,F,Masters,Lawyer,20,Private,13070,1,Sports Car,no,No,0,,Highly Urban/ Urban,0,0,0.138
7460,125989625,1,1956-04-30,43.0,1,12.0,71000.0,Yes,,No,M,Bachelors,Professional,36,Commercial,5800,1,Pickup,yes,Yes,8,6.0,Highly Urban/ Urban,0,0,1.0
7461,298201589,0,1956-03-12,43.0,0,11.0,45000.0,No,147000.0,Yes,F,High School,Blue Collar,15,Commercial,10340,1,Sports Car,no,No,3,6.0,Highly Urban/ Urban,9605,3,1.0
7462,632067262,0,1944-07-17,55.0,0,15.0,73000.0,No,296000.0,Yes,M,Masters,Professional,5,Private,1500,13,Minivan,no,Yes,0,13.0,Highly Rural/ Rural,0,0,1.0
7463,60512183,1,1952-01-22,47.0,0,6.0,78000.0,No,234000.0,Yes,F,Bachelors,Manager,20,Commercial,19040,4,Minivan,no,No,0,15.0,Highly Urban/ Urban,0,0,1.0
7464,87335150,0,1954-01-17,45.0,0,11.0,28000.0,No,,Yes,M,High School,Student,43,Commercial,9640,3,Pickup,no,No,3,,Highly Rural/ Rural,0,0,0.912
7465,401624808,0,1956-07-15,43.0,0,10.0,13000.0,No,,No,F,Below High Sc,Home Maker,22,Private,7110,1,SUV,no,No,0,1.0,Highly Rural/ Rural,0,0,1.0
7466,575278204,0,1964-06-27,35.0,2,13.0,90000.0,No,,Yes,M,Bachelors,Professional,26,Private,10550,1,Pickup,yes,No,8,11.0,Highly Urban/ Urban,0,0,1.0
7467,246699569,0,1958-04-05,41.0,2,16.0,82000.0,No,295000.0,Yes,M,Below High Sc,Blue Collar,44,Private,16160,4,Minivan,no,No,1,5.0,Highly Urban/ Urban,0,0,1.0
7468,463923967,0,1964-08-07,35.0,0,12.0,16000.0,No,105000.0,Yes,F,High School,Clerical,72,Private,6630,7,SUV,no,No,0,,Highly Rural/ Rural,0,0,0.357
7469,231207523,0,1953-04-28,46.0,0,11.0,37000.0,No,200000.0,No,M,Bachelors,Blue Collar,12,Private,6100,1,Pickup,no,No,1,12.0,Highly Urban/ Urban,0,0,1.0
7470,578843557,0,1951-09-18,48.0,0,12.0,127000.0,No,,No,M,Masters,Manager,56,Commercial,19030,1,Van,yes,Yes,1,20.0,Highly Urban/ Urban,6770,3,0.654
7471,387596331,0,1961-01-28,38.0,0,9.0,62000.0,No,223000.0,No,F,Bachelors,Blue Collar,22,Commercial,14640,11,Minivan,no,Yes,0,9.0,Highly Urban/ Urban,3667,3,0.753
7472,320720333,0,1948-10-24,51.0,0,5.0,84000.0,No,216000.0,Yes,M,Bachelors,Professional,55,Private,19420,9,Minivan,no,No,5,6.0,Highly Urban/ Urban,0,0,0.672
7473,104648893,0,1947-06-27,52.0,0,11.0,96000.0,No,321000.0,Yes,M,Bachelors,Manager,20,Private,11130,1,Minivan,no,No,1,12.0,Highly Urban/ Urban,0,0,1.0
